Wave,Boundary,error_samples,error_ms,seed,record_id,sampling_frequency_hz
T,Onset,4,16.0,3,20,250.0
T,Offset,-1,-4.0,3,20,250.0
T,Onset,6,24.0,3,20,250.0
T,Offset,-3,-12.0,3,20,250.0
T,Onset,8,32.0,3,20,250.0
T,Offset,0,0.0,3,20,250.0
T,Onset,7,28.0,3,20,250.0
T,Offset,2,8.0,3,20,250.0
T,Onset,14,56.0,3,20,250.0
T,Offset,-1,-4.0,3,20,250.0
T,Onset,21,84.0,3,20,250.0
T,Offset,-1,-4.0,3,20,250.0
P,Onset,0,0.0,3,200,250.0
P,Offset,1,4.0,3,200,250.0
P,Onset,2,8.0,3,200,250.0
P,Offset,0,0.0,3,200,250.0
P,Onset,3,12.0,3,200,250.0
P,Offset,-1,-4.0,3,200,250.0
P,Onset,-1,-4.0,3,200,250.0
P,Offset,-1,-4.0,3,200,250.0
P,Onset,-2,-8.0,3,200,250.0
P,Offset,0,0.0,3,200,250.0
P,Onset,1,4.0,3,200,250.0
P,Offset,-9,-36.0,3,200,250.0
P,Onset,-2,-8.0,3,200,250.0
P,Offset,-7,-28.0,3,200,250.0
P,Onset,-1,-4.0,3,200,250.0
P,Offset,-11,-44.0,3,200,250.0
T,Onset,1,4.0,3,200,250.0
T,Offset,-1,-4.0,3,200,250.0
T,Onset,1,4.0,3,200,250.0
T,Offset,0,0.0,3,200,250.0
T,Onset,2,8.0,3,200,250.0
T,Offset,-1,-4.0,3,200,250.0
T,Onset,3,12.0,3,200,250.0
T,Offset,-1,-4.0,3,200,250.0
T,Onset,5,20.0,3,200,250.0
T,Offset,-2,-8.0,3,200,250.0
T,Onset,4,16.0,3,200,250.0
T,Offset,0,0.0,3,200,250.0
T,Onset,3,12.0,3,200,250.0
T,Offset,2,8.0,3,200,250.0
T,Onset,7,28.0,3,200,250.0
T,Offset,0,0.0,3,200,250.0
P,Onset,1,4.0,3,21,250.0
P,Offset,-2,-8.0,3,21,250.0
P,Onset,0,0.0,3,21,250.0
P,Offset,-1,-4.0,3,21,250.0
P,Onset,-2,-8.0,3,21,250.0
P,Offset,0,0.0,3,21,250.0
P,Onset,-1,-4.0,3,21,250.0
P,Offset,-1,-4.0,3,21,250.0
P,Onset,0,0.0,3,21,250.0
P,Offset,-2,-8.0,3,21,250.0
P,Onset,-1,-4.0,3,21,250.0
P,Offset,-3,-12.0,3,21,250.0
P,Onset,-2,-8.0,3,21,250.0
P,Offset,-3,-12.0,3,21,250.0
P,Onset,-1,-4.0,3,21,250.0
P,Offset,-5,-20.0,3,21,250.0
P,Onset,-2,-8.0,3,21,250.0
P,Offset,-5,-20.0,3,21,250.0
T,Onset,17,68.0,3,21,250.0
T,Offset,-13,-52.0,3,21,250.0
T,Onset,18,72.0,3,21,250.0
T,Offset,-12,-48.0,3,21,250.0
T,Onset,18,72.0,3,21,250.0
T,Offset,-9,-36.0,3,21,250.0
T,Onset,17,68.0,3,21,250.0
T,Offset,-5,-20.0,3,21,250.0
T,Onset,-6,-24.0,3,21,250.0
T,Offset,-7,-28.0,3,21,250.0
T,Onset,24,96.0,3,21,250.0
T,Offset,-11,-44.0,3,21,250.0
T,Onset,26,104.0,3,21,250.0
T,Offset,-3,-12.0,3,21,250.0
T,Onset,3,12.0,3,21,250.0
T,Offset,-27,-108.0,3,21,250.0
P,Onset,1,4.0,3,22,250.0
P,Offset,-1,-4.0,3,22,250.0
P,Onset,1,4.0,3,22,250.0
P,Offset,-1,-4.0,3,22,250.0
P,Onset,0,0.0,3,22,250.0
P,Offset,-1,-4.0,3,22,250.0
P,Onset,2,8.0,3,22,250.0
P,Offset,-1,-4.0,3,22,250.0
P,Onset,0,0.0,3,22,250.0
P,Offset,-1,-4.0,3,22,250.0
P,Onset,-1,-4.0,3,22,250.0
P,Offset,0,0.0,3,22,250.0
P,Onset,1,4.0,3,22,250.0
P,Offset,-3,-12.0,3,22,250.0
P,Onset,1,4.0,3,22,250.0
P,Offset,-4,-16.0,3,22,250.0
P,Onset,4,16.0,3,22,250.0
P,Offset,-1,-4.0,3,22,250.0
P,Onset,14,56.0,3,22,250.0
P,Offset,-1,-4.0,3,22,250.0
T,Onset,-2,-8.0,3,22,250.0
T,Offset,1,4.0,3,22,250.0
T,Onset,0,0.0,3,22,250.0
T,Offset,-1,-4.0,3,22,250.0
T,Onset,4,16.0,3,22,250.0
T,Offset,-2,-8.0,3,22,250.0
T,Onset,2,8.0,3,22,250.0
T,Offset,-4,-16.0,3,22,250.0
T,Onset,0,0.0,3,22,250.0
T,Offset,-2,-8.0,3,22,250.0
T,Onset,0,0.0,3,22,250.0
T,Offset,2,8.0,3,22,250.0
T,Onset,-2,-8.0,3,22,250.0
T,Offset,-1,-4.0,3,22,250.0
T,Onset,-1,-4.0,3,22,250.0
T,Offset,-3,-12.0,3,22,250.0
T,Onset,-1,-4.0,3,22,250.0
T,Offset,-3,-12.0,3,22,250.0
T,Onset,-2,-8.0,3,22,250.0
T,Offset,-7,-28.0,3,22,250.0
P,Onset,0,0.0,3,23,250.0
P,Offset,0,0.0,3,23,250.0
P,Onset,2,8.0,3,23,250.0
P,Offset,-2,-8.0,3,23,250.0
P,Onset,0,0.0,3,23,250.0
P,Offset,-1,-4.0,3,23,250.0
P,Onset,-2,-8.0,3,23,250.0
P,Offset,-1,-4.0,3,23,250.0
P,Onset,-1,-4.0,3,23,250.0
P,Offset,-2,-8.0,3,23,250.0
P,Onset,1,4.0,3,23,250.0
P,Offset,-15,-60.0,3,23,250.0
P,Onset,-1,-4.0,3,23,250.0
P,Offset,-18,-72.0,3,23,250.0
T,Onset,-5,-20.0,3,23,250.0
T,Offset,4,16.0,3,23,250.0
T,Onset,-5,-20.0,3,23,250.0
T,Offset,3,12.0,3,23,250.0
T,Onset,1,4.0,3,23,250.0
T,Offset,1,4.0,3,23,250.0
T,Onset,-4,-16.0,3,23,250.0
T,Offset,1,4.0,3,23,250.0
T,Onset,2,8.0,3,23,250.0
T,Offset,2,8.0,3,23,250.0
T,Onset,4,16.0,3,23,250.0
T,Offset,2,8.0,3,23,250.0
T,Onset,4,16.0,3,23,250.0
T,Offset,2,8.0,3,23,250.0
P,Onset,13,52.0,3,24,250.0
P,Offset,0,0.0,3,24,250.0
P,Onset,14,56.0,3,24,250.0
P,Offset,0,0.0,3,24,250.0
P,Onset,13,52.0,3,24,250.0
P,Offset,6,24.0,3,24,250.0
P,Onset,23,92.0,3,24,250.0
P,Offset,-3,-12.0,3,24,250.0
P,Onset,19,76.0,3,24,250.0
P,Offset,3,12.0,3,24,250.0
T,Onset,-4,-16.0,3,24,250.0
T,Offset,3,12.0,3,24,250.0
T,Onset,0,0.0,3,24,250.0
T,Offset,9,36.0,3,24,250.0
T,Onset,3,12.0,3,24,250.0
T,Offset,10,40.0,3,24,250.0
T,Onset,4,16.0,3,24,250.0
T,Offset,12,48.0,3,24,250.0
T,Onset,7,28.0,3,24,250.0
T,Offset,11,44.0,3,24,250.0
T,Onset,19,76.0,3,24,250.0
T,Offset,16,64.0,3,24,250.0
P,Onset,1,4.0,3,25,250.0
P,Offset,-1,-4.0,3,25,250.0
P,Onset,0,0.0,3,25,250.0
P,Offset,0,0.0,3,25,250.0
P,Onset,1,4.0,3,25,250.0
P,Offset,-1,-4.0,3,25,250.0
P,Onset,-2,-8.0,3,25,250.0
P,Offset,1,4.0,3,25,250.0
P,Onset,1,4.0,3,25,250.0
P,Offset,-2,-8.0,3,25,250.0
P,Onset,0,0.0,3,25,250.0
P,Offset,-2,-8.0,3,25,250.0
T,Onset,4,16.0,3,25,250.0
T,Offset,-1,-4.0,3,25,250.0
T,Onset,7,28.0,3,25,250.0
T,Offset,-3,-12.0,3,25,250.0
T,Onset,6,24.0,3,25,250.0
T,Offset,-2,-8.0,3,25,250.0
T,Onset,5,20.0,3,25,250.0
T,Offset,0,0.0,3,25,250.0
T,Onset,8,32.0,3,25,250.0
T,Offset,-2,-8.0,3,25,250.0
T,Onset,12,48.0,3,25,250.0
T,Offset,-3,-12.0,3,25,250.0
P,Onset,1,4.0,3,26,250.0
P,Offset,-1,-4.0,3,26,250.0
P,Onset,0,0.0,3,26,250.0
P,Offset,-1,-4.0,3,26,250.0
P,Onset,-1,-4.0,3,26,250.0
P,Offset,-4,-16.0,3,26,250.0
P,Onset,0,0.0,3,26,250.0
P,Offset,-6,-24.0,3,26,250.0
P,Onset,1,4.0,3,26,250.0
P,Offset,-9,-36.0,3,26,250.0
P,Onset,-2,-8.0,3,26,250.0
P,Offset,-8,-32.0,3,26,250.0
P,Onset,0,0.0,3,26,250.0
P,Offset,-12,-48.0,3,26,250.0
T,Onset,-2,-8.0,3,26,250.0
T,Offset,2,8.0,3,26,250.0
T,Onset,-3,-12.0,3,26,250.0
T,Offset,3,12.0,3,26,250.0
T,Onset,-4,-16.0,3,26,250.0
T,Offset,4,16.0,3,26,250.0
T,Onset,0,0.0,3,26,250.0
T,Offset,3,12.0,3,26,250.0
T,Onset,1,4.0,3,26,250.0
T,Offset,3,12.0,3,26,250.0
T,Onset,0,0.0,3,26,250.0
T,Offset,-6,-24.0,3,26,250.0
T,Onset,7,28.0,3,26,250.0
T,Offset,2,8.0,3,26,250.0
P,Onset,-1,-4.0,3,27,250.0
P,Offset,2,8.0,3,27,250.0
P,Onset,-2,-8.0,3,27,250.0
P,Offset,1,4.0,3,27,250.0
P,Onset,0,0.0,3,27,250.0
P,Offset,2,8.0,3,27,250.0
P,Onset,-1,-4.0,3,27,250.0
P,Offset,3,12.0,3,27,250.0
P,Onset,-1,-4.0,3,27,250.0
P,Offset,-1,-4.0,3,27,250.0
P,Onset,-2,-8.0,3,27,250.0
P,Offset,-1,-4.0,3,27,250.0
T,Onset,-4,-16.0,3,27,250.0
T,Offset,2,8.0,3,27,250.0
T,Onset,-4,-16.0,3,27,250.0
T,Offset,2,8.0,3,27,250.0
T,Onset,-3,-12.0,3,27,250.0
T,Offset,0,0.0,3,27,250.0
T,Onset,-6,-24.0,3,27,250.0
T,Offset,1,4.0,3,27,250.0
T,Onset,-6,-24.0,3,27,250.0
T,Offset,0,0.0,3,27,250.0
T,Onset,-22,-88.0,3,27,250.0
T,Offset,3,12.0,3,27,250.0
P,Onset,1,4.0,3,28,250.0
P,Offset,-1,-4.0,3,28,250.0
P,Onset,-1,-4.0,3,28,250.0
P,Offset,0,0.0,3,28,250.0
P,Onset,-1,-4.0,3,28,250.0
P,Offset,0,0.0,3,28,250.0
P,Onset,1,4.0,3,28,250.0
P,Offset,0,0.0,3,28,250.0
P,Onset,-1,-4.0,3,28,250.0
P,Offset,2,8.0,3,28,250.0
P,Onset,4,16.0,3,28,250.0
P,Offset,-2,-8.0,3,28,250.0
P,Onset,0,0.0,3,28,250.0
P,Offset,-2,-8.0,3,28,250.0
T,Onset,2,8.0,3,28,250.0
T,Offset,-1,-4.0,3,28,250.0
T,Onset,-2,-8.0,3,28,250.0
T,Offset,-2,-8.0,3,28,250.0
T,Onset,2,8.0,3,28,250.0
T,Offset,2,8.0,3,28,250.0
T,Onset,-2,-8.0,3,28,250.0
T,Offset,7,28.0,3,28,250.0
T,Onset,1,4.0,3,28,250.0
T,Offset,5,20.0,3,28,250.0
T,Onset,0,0.0,3,28,250.0
T,Offset,8,32.0,3,28,250.0
T,Onset,20,80.0,3,28,250.0
T,Offset,-1,-4.0,3,28,250.0
P,Onset,0,0.0,3,29,250.0
P,Offset,0,0.0,3,29,250.0
P,Onset,1,4.0,3,29,250.0
P,Offset,0,0.0,3,29,250.0
P,Onset,1,4.0,3,29,250.0
P,Offset,1,4.0,3,29,250.0
P,Onset,-1,-4.0,3,29,250.0
P,Offset,-1,-4.0,3,29,250.0
P,Onset,0,0.0,3,29,250.0
P,Offset,-2,-8.0,3,29,250.0
P,Onset,-1,-4.0,3,29,250.0
P,Offset,-1,-4.0,3,29,250.0
P,Onset,-1,-4.0,3,29,250.0
P,Offset,-3,-12.0,3,29,250.0
P,Onset,-1,-4.0,3,29,250.0
P,Offset,-3,-12.0,3,29,250.0
P,Onset,3,12.0,3,3,250.0
P,Offset,-3,-12.0,3,3,250.0
P,Onset,4,16.0,3,3,250.0
P,Offset,-3,-12.0,3,3,250.0
P,Onset,5,20.0,3,3,250.0
P,Offset,-4,-16.0,3,3,250.0
P,Onset,5,20.0,3,3,250.0
P,Offset,-3,-12.0,3,3,250.0
P,Onset,3,12.0,3,3,250.0
P,Offset,-5,-20.0,3,3,250.0
P,Onset,5,20.0,3,3,250.0
P,Offset,-3,-12.0,3,3,250.0
P,Onset,5,20.0,3,3,250.0
P,Offset,-2,-8.0,3,3,250.0
P,Onset,4,16.0,3,3,250.0
P,Offset,0,0.0,3,3,250.0
T,Onset,3,12.0,3,3,250.0
T,Offset,-2,-8.0,3,3,250.0
T,Onset,3,12.0,3,3,250.0
T,Offset,-2,-8.0,3,3,250.0
T,Onset,6,24.0,3,3,250.0
T,Offset,0,0.0,3,3,250.0
T,Onset,9,36.0,3,3,250.0
T,Offset,0,0.0,3,3,250.0
T,Onset,9,36.0,3,3,250.0
T,Offset,0,0.0,3,3,250.0
T,Onset,13,52.0,3,3,250.0
T,Offset,1,4.0,3,3,250.0
T,Onset,8,32.0,3,3,250.0
T,Offset,-26,-104.0,3,3,250.0
T,Onset,21,84.0,3,3,250.0
T,Offset,1,4.0,3,3,250.0
P,Onset,0,0.0,3,30,250.0
P,Offset,0,0.0,3,30,250.0
P,Onset,1,4.0,3,30,250.0
P,Offset,-2,-8.0,3,30,250.0
P,Onset,1,4.0,3,30,250.0
P,Offset,-2,-8.0,3,30,250.0
P,Onset,0,0.0,3,30,250.0
P,Offset,-2,-8.0,3,30,250.0
P,Onset,0,0.0,3,30,250.0
P,Offset,-2,-8.0,3,30,250.0
P,Onset,0,0.0,3,30,250.0
P,Offset,-3,-12.0,3,30,250.0
T,Onset,1,4.0,3,30,250.0
T,Offset,-1,-4.0,3,30,250.0
T,Onset,0,0.0,3,30,250.0
T,Offset,-2,-8.0,3,30,250.0
T,Onset,3,12.0,3,30,250.0
T,Offset,-1,-4.0,3,30,250.0
T,Onset,4,16.0,3,30,250.0
T,Offset,-1,-4.0,3,30,250.0
T,Onset,2,8.0,3,30,250.0
T,Offset,1,4.0,3,30,250.0
T,Onset,-1,-4.0,3,30,250.0
T,Offset,-2,-8.0,3,30,250.0
P,Onset,0,0.0,3,31,250.0
P,Offset,-4,-16.0,3,31,250.0
P,Onset,3,12.0,3,31,250.0
P,Offset,-9,-36.0,3,31,250.0
P,Onset,10,40.0,3,31,250.0
P,Offset,-3,-12.0,3,31,250.0
T,Onset,-1,-4.0,3,31,250.0
T,Offset,-13,-52.0,3,31,250.0
T,Onset,22,88.0,3,31,250.0
T,Offset,-7,-28.0,3,31,250.0
T,Onset,-3,-12.0,3,31,250.0
T,Offset,-12,-48.0,3,31,250.0
T,Onset,-3,-12.0,3,31,250.0
T,Offset,-14,-56.0,3,31,250.0
T,Onset,27,108.0,3,31,250.0
T,Offset,-10,-40.0,3,31,250.0
T,Onset,-5,-20.0,3,31,250.0
T,Offset,-17,-68.0,3,31,250.0
T,Onset,-14,-56.0,3,31,250.0
T,Offset,-12,-48.0,3,31,250.0
T,Onset,-16,-64.0,3,31,250.0
T,Offset,-20,-80.0,3,31,250.0
P,Onset,0,0.0,3,32,250.0
P,Offset,0,0.0,3,32,250.0
P,Onset,1,4.0,3,32,250.0
P,Offset,-2,-8.0,3,32,250.0
P,Onset,1,4.0,3,32,250.0
P,Offset,-2,-8.0,3,32,250.0
P,Onset,0,0.0,3,32,250.0
P,Offset,-1,-4.0,3,32,250.0
P,Onset,0,0.0,3,32,250.0
P,Offset,-1,-4.0,3,32,250.0
P,Onset,0,0.0,3,32,250.0
P,Offset,-1,-4.0,3,32,250.0
P,Onset,0,0.0,3,32,250.0
P,Offset,-2,-8.0,3,32,250.0
P,Onset,-1,-4.0,3,32,250.0
P,Offset,-1,-4.0,3,32,250.0
T,Onset,2,8.0,3,32,250.0
T,Offset,-2,-8.0,3,32,250.0
T,Onset,3,12.0,3,32,250.0
T,Offset,-4,-16.0,3,32,250.0
T,Onset,2,8.0,3,32,250.0
T,Offset,-3,-12.0,3,32,250.0
T,Onset,1,4.0,3,32,250.0
T,Offset,-3,-12.0,3,32,250.0
T,Onset,2,8.0,3,32,250.0
T,Offset,-4,-16.0,3,32,250.0
T,Onset,-1,-4.0,3,32,250.0
T,Offset,-2,-8.0,3,32,250.0
T,Onset,0,0.0,3,32,250.0
T,Offset,-3,-12.0,3,32,250.0
T,Onset,6,24.0,3,32,250.0
T,Offset,-2,-8.0,3,32,250.0
P,Onset,-1,-4.0,3,33,250.0
P,Offset,0,0.0,3,33,250.0
P,Onset,1,4.0,3,33,250.0
P,Offset,0,0.0,3,33,250.0
P,Onset,0,0.0,3,33,250.0
P,Offset,1,4.0,3,33,250.0
P,Onset,0,0.0,3,33,250.0
P,Offset,1,4.0,3,33,250.0
P,Onset,-1,-4.0,3,33,250.0
P,Offset,0,0.0,3,33,250.0
P,Onset,2,8.0,3,33,250.0
P,Offset,-3,-12.0,3,33,250.0
P,Onset,-2,-8.0,3,33,250.0
P,Offset,-1,-4.0,3,33,250.0
T,Onset,-1,-4.0,3,33,250.0
T,Offset,-1,-4.0,3,33,250.0
T,Onset,2,8.0,3,33,250.0
T,Offset,2,8.0,3,33,250.0
T,Onset,5,20.0,3,33,250.0
T,Offset,1,4.0,3,33,250.0
T,Onset,14,56.0,3,33,250.0
T,Offset,-28,-112.0,3,33,250.0
T,Onset,11,44.0,3,33,250.0
T,Offset,4,16.0,3,33,250.0
T,Onset,15,60.0,3,33,250.0
T,Offset,2,8.0,3,33,250.0
T,Onset,28,112.0,3,33,250.0
T,Offset,2,8.0,3,33,250.0
T,Onset,1,4.0,3,34,250.0
T,Offset,1,4.0,3,34,250.0
T,Onset,-3,-12.0,3,34,250.0
T,Offset,5,20.0,3,34,250.0
T,Onset,-3,-12.0,3,34,250.0
T,Offset,-1,-4.0,3,34,250.0
T,Onset,-9,-36.0,3,34,250.0
T,Offset,1,4.0,3,34,250.0
T,Onset,3,12.0,3,34,250.0
T,Offset,7,28.0,3,34,250.0
T,Onset,8,32.0,3,34,250.0
T,Offset,2,8.0,3,34,250.0
T,Onset,2,8.0,3,34,250.0
T,Offset,17,68.0,3,34,250.0
P,Onset,0,0.0,3,36,250.0
P,Offset,0,0.0,3,36,250.0
P,Onset,2,8.0,3,36,250.0
P,Offset,-1,-4.0,3,36,250.0
P,Onset,0,0.0,3,36,250.0
P,Offset,-1,-4.0,3,36,250.0
P,Onset,2,8.0,3,36,250.0
P,Offset,-4,-16.0,3,36,250.0
P,Onset,1,4.0,3,36,250.0
P,Offset,-3,-12.0,3,36,250.0
P,Onset,1,4.0,3,36,250.0
P,Offset,-3,-12.0,3,36,250.0
P,Onset,1,4.0,3,36,250.0
P,Offset,-4,-16.0,3,36,250.0
T,Onset,1,4.0,3,36,250.0
T,Offset,-1,-4.0,3,36,250.0
T,Onset,1,4.0,3,36,250.0
T,Offset,0,0.0,3,36,250.0
T,Onset,-1,-4.0,3,36,250.0
T,Offset,-1,-4.0,3,36,250.0
T,Onset,2,8.0,3,36,250.0
T,Offset,1,4.0,3,36,250.0
T,Onset,5,20.0,3,36,250.0
T,Offset,-1,-4.0,3,36,250.0
T,Onset,2,8.0,3,36,250.0
T,Offset,2,8.0,3,36,250.0
T,Onset,5,20.0,3,36,250.0
T,Offset,2,8.0,3,36,250.0
T,Onset,20,80.0,3,38,250.0
T,Offset,-20,-80.0,3,38,250.0
T,Onset,6,24.0,3,38,250.0
T,Offset,-5,-20.0,3,38,250.0
T,Onset,0,0.0,3,38,250.0
T,Offset,-1,-4.0,3,38,250.0
T,Onset,2,8.0,3,38,250.0
T,Offset,-1,-4.0,3,38,250.0
T,Onset,0,0.0,3,38,250.0
T,Offset,2,8.0,3,38,250.0
T,Onset,13,52.0,3,38,250.0
T,Offset,-16,-64.0,3,38,250.0
T,Onset,19,76.0,3,38,250.0
T,Offset,-15,-60.0,3,38,250.0
T,Onset,1,4.0,3,38,250.0
T,Offset,5,20.0,3,38,250.0
T,Onset,5,20.0,3,38,250.0
T,Offset,2,8.0,3,38,250.0
T,Onset,6,24.0,3,38,250.0
T,Offset,3,12.0,3,38,250.0
T,Onset,2,8.0,3,38,250.0
T,Offset,-13,-52.0,3,38,250.0
T,Onset,8,32.0,3,38,250.0
T,Offset,-22,-88.0,3,38,250.0
T,Onset,20,80.0,3,38,250.0
T,Offset,-1,-4.0,3,38,250.0
T,Onset,22,88.0,3,38,250.0
T,Offset,2,8.0,3,38,250.0
P,Onset,0,0.0,3,39,250.0
P,Offset,2,8.0,3,39,250.0
P,Onset,-1,-4.0,3,39,250.0
P,Offset,5,20.0,3,39,250.0
P,Onset,16,64.0,3,39,250.0
P,Offset,1,4.0,3,39,250.0
P,Onset,17,68.0,3,39,250.0
P,Offset,0,0.0,3,39,250.0
P,Onset,2,8.0,3,39,250.0
P,Offset,-28,-112.0,3,39,250.0
P,Onset,40,160.0,3,39,250.0
P,Offset,3,12.0,3,39,250.0
T,Onset,-6,-24.0,3,39,250.0
T,Offset,4,16.0,3,39,250.0
T,Onset,-3,-12.0,3,39,250.0
T,Offset,1,4.0,3,39,250.0
T,Onset,-3,-12.0,3,39,250.0
T,Offset,1,4.0,3,39,250.0
T,Onset,-4,-16.0,3,39,250.0
T,Offset,6,24.0,3,39,250.0
T,Onset,1,4.0,3,39,250.0
T,Offset,2,8.0,3,39,250.0
T,Onset,8,32.0,3,39,250.0
T,Offset,1,4.0,3,39,250.0
P,Onset,1,4.0,3,40,250.0
P,Offset,0,0.0,3,40,250.0
P,Onset,-2,-8.0,3,40,250.0
P,Offset,1,4.0,3,40,250.0
P,Onset,1,4.0,3,40,250.0
P,Offset,-2,-8.0,3,40,250.0
P,Onset,1,4.0,3,40,250.0
P,Offset,-3,-12.0,3,40,250.0
P,Onset,-1,-4.0,3,40,250.0
P,Offset,-2,-8.0,3,40,250.0
P,Onset,0,0.0,3,40,250.0
P,Offset,-3,-12.0,3,40,250.0
P,Onset,1,4.0,3,40,250.0
P,Offset,-4,-16.0,3,40,250.0
P,Onset,0,0.0,3,40,250.0
P,Offset,-4,-16.0,3,40,250.0
T,Onset,0,0.0,3,40,250.0
T,Offset,-1,-4.0,3,40,250.0
T,Onset,1,4.0,3,40,250.0
T,Offset,0,0.0,3,40,250.0
T,Onset,1,4.0,3,40,250.0
T,Offset,-2,-8.0,3,40,250.0
T,Onset,-1,-4.0,3,40,250.0
T,Offset,-2,-8.0,3,40,250.0
T,Onset,2,8.0,3,40,250.0
T,Offset,-5,-20.0,3,40,250.0
T,Onset,4,16.0,3,40,250.0
T,Offset,0,0.0,3,40,250.0
T,Onset,6,24.0,3,40,250.0
T,Offset,-2,-8.0,3,40,250.0
T,Onset,7,28.0,3,40,250.0
T,Offset,-1,-4.0,3,40,250.0
P,Onset,2,8.0,3,41,250.0
P,Offset,-2,-8.0,3,41,250.0
P,Onset,0,0.0,3,41,250.0
P,Offset,-1,-4.0,3,41,250.0
P,Onset,2,8.0,3,41,250.0
P,Offset,-3,-12.0,3,41,250.0
P,Onset,0,0.0,3,41,250.0
P,Offset,-1,-4.0,3,41,250.0
P,Onset,0,0.0,3,41,250.0
P,Offset,-2,-8.0,3,41,250.0
T,Onset,3,12.0,3,41,250.0
T,Offset,-2,-8.0,3,41,250.0
T,Onset,8,32.0,3,41,250.0
T,Offset,-2,-8.0,3,41,250.0
T,Onset,9,36.0,3,41,250.0
T,Offset,0,0.0,3,41,250.0
T,Onset,12,48.0,3,41,250.0
T,Offset,-2,-8.0,3,41,250.0
T,Onset,11,44.0,3,41,250.0
T,Offset,-1,-4.0,3,41,250.0
P,Onset,-1,-4.0,3,42,250.0
P,Offset,1,4.0,3,42,250.0
P,Onset,2,8.0,3,42,250.0
P,Offset,-1,-4.0,3,42,250.0
P,Onset,0,0.0,3,42,250.0
P,Offset,1,4.0,3,42,250.0
P,Onset,-1,-4.0,3,42,250.0
P,Offset,0,0.0,3,42,250.0
P,Onset,-1,-4.0,3,42,250.0
P,Offset,-3,-12.0,3,42,250.0
P,Onset,0,0.0,3,42,250.0
P,Offset,-4,-16.0,3,42,250.0
P,Onset,1,4.0,3,42,250.0
P,Offset,-7,-28.0,3,42,250.0
T,Onset,0,0.0,3,42,250.0
T,Offset,1,4.0,3,42,250.0
T,Onset,2,8.0,3,42,250.0
T,Offset,-5,-20.0,3,42,250.0
T,Onset,7,28.0,3,42,250.0
T,Offset,-2,-8.0,3,42,250.0
T,Onset,6,24.0,3,42,250.0
T,Offset,0,0.0,3,42,250.0
T,Onset,9,36.0,3,42,250.0
T,Offset,-1,-4.0,3,42,250.0
T,Onset,12,48.0,3,42,250.0
T,Offset,-4,-16.0,3,42,250.0
T,Onset,13,52.0,3,42,250.0
T,Offset,-5,-20.0,3,42,250.0
P,Onset,-1,-4.0,3,43,250.0
P,Offset,2,8.0,3,43,250.0
P,Onset,3,12.0,3,43,250.0
P,Offset,1,4.0,3,43,250.0
P,Onset,0,0.0,3,43,250.0
P,Offset,-14,-56.0,3,43,250.0
P,Onset,-1,-4.0,3,43,250.0
P,Offset,-16,-64.0,3,43,250.0
P,Onset,21,84.0,3,43,250.0
P,Offset,-4,-16.0,3,43,250.0
P,Onset,1,4.0,3,43,250.0
P,Offset,-21,-84.0,3,43,250.0
P,Onset,-2,-8.0,3,43,250.0
P,Offset,-18,-72.0,3,43,250.0
T,Onset,-2,-8.0,3,43,250.0
T,Offset,1,4.0,3,43,250.0
T,Onset,4,16.0,3,43,250.0
T,Offset,-1,-4.0,3,43,250.0
T,Onset,0,0.0,3,43,250.0
T,Offset,3,12.0,3,43,250.0
T,Onset,4,16.0,3,43,250.0
T,Offset,-1,-4.0,3,43,250.0
T,Onset,2,8.0,3,43,250.0
T,Offset,2,8.0,3,43,250.0
T,Onset,2,8.0,3,43,250.0
T,Offset,2,8.0,3,43,250.0
T,Onset,1,4.0,3,43,250.0
T,Offset,5,20.0,3,43,250.0
T,Onset,-2,-8.0,3,44,250.0
T,Offset,2,8.0,3,44,250.0
T,Onset,-1,-4.0,3,44,250.0
T,Offset,1,4.0,3,44,250.0
T,Onset,3,12.0,3,44,250.0
T,Offset,-1,-4.0,3,44,250.0
T,Onset,-2,-8.0,3,44,250.0
T,Offset,6,24.0,3,44,250.0
T,Onset,17,68.0,3,44,250.0
T,Offset,-13,-52.0,3,44,250.0
T,Onset,1,4.0,3,44,250.0
T,Offset,-13,-52.0,3,44,250.0
T,Onset,-3,-12.0,3,44,250.0
T,Offset,-11,-44.0,3,44,250.0
T,Onset,-20,-80.0,3,44,250.0
T,Offset,-9,-36.0,3,44,250.0
T,Onset,5,20.0,3,45,250.0
T,Offset,-9,-36.0,3,45,250.0
T,Onset,5,20.0,3,45,250.0
T,Offset,0,0.0,3,45,250.0
T,Onset,3,12.0,3,45,250.0
T,Offset,2,8.0,3,45,250.0
T,Onset,5,20.0,3,45,250.0
T,Offset,1,4.0,3,45,250.0
T,Onset,-7,-28.0,3,45,250.0
T,Offset,0,0.0,3,45,250.0
T,Onset,7,28.0,3,45,250.0
T,Offset,1,4.0,3,45,250.0
T,Onset,26,104.0,3,45,250.0
T,Offset,-3,-12.0,3,45,250.0
P,Onset,2,8.0,3,46,250.0
P,Offset,-2,-8.0,3,46,250.0
P,Onset,2,8.0,3,46,250.0
P,Offset,-3,-12.0,3,46,250.0
P,Onset,1,4.0,3,46,250.0
P,Offset,-3,-12.0,3,46,250.0
P,Onset,0,0.0,3,46,250.0
P,Offset,-2,-8.0,3,46,250.0
P,Onset,2,8.0,3,46,250.0
P,Offset,-4,-16.0,3,46,250.0
P,Onset,1,4.0,3,46,250.0
